operation_id,source,quality_label,is_real_corpus,is_base,is_bijective,is_involution,strict_avalanche,avalanche_error,balance_error,differential_uniformity,max_anf_degree,mean_anf_degree,cycle_count,max_cycle_length,mean_cycle_length,complexity_score,effective_substitution_tables,control_bits,truth_0,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,truth_7,avalanche_0,avalanche_1,avalanche_2,avalanche_3,avalanche_4,avalanche_5,avalanche_6,avalanche_7,avalanche_8,hamming_dist_0,hamming_dist_1,hamming_dist_2,hamming_dist_3,balance_0,balance_1,balance_2,anf_degree_0,anf_degree_1,anf_degree_2,generating_element_prediction,rank_score
real_b04_p04_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.7142857142857143,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.339695518120476e-07
real_b08_p06_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.14285714285714285,1.0,0.2857142857142857,0.5714285714285714,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.358066857965222e-07
real_b03_p05_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.5714285714285714,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.3743721354962418e-07
real_b07_p01_m001,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,1.0,0.8571428571428571,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.3821516541830337e-07
real_b04_p06_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.424862226648668e-07
real_b06_p03_m101,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.442493330989147e-07
real_b05_p06_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.7142857142857143,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.44564071846322e-07
real_b04_p04_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.42857142857142855,0.7142857142857143,1.0,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.447317728008957e-07
real_b03_p06_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,7.0,8,3,0.0,0.5714285714285714,0.42857142857142855,1.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.4800125422658983e-07
real_b04_p01_m010,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,6,2,1.3333333333333333,12.584962500721156,384,3,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.511841207126572e-07
real_b01_p06_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.5195300455396587e-07
real_b01_p02_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,1.0,0.5714285714285714,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.524664021263148e-07
real_b03_p05_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.526551268378825e-07
real_b08_p05_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.526694586350647e-07
real_b08_p05_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.8571428571428571,0.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.5321604382944386e-07
real_b03_p05_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.5714285714285714,0.0,1.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.532433321166242e-07
real_b08_p05_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.0,0.5714285714285714,0.14285714285714285,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.534170857247938e-07
real_b04_p01_m000,real_cet_reconstructed,weak,True,True,True,True,False,0.5,0.0,1.0,1,1.0,6,2,1.3333333333333333,7.0,8,3,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.542618607694846e-07
real_b03_p02_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,7.0,8,3,0.0,0.2857142857142857,0.7142857142857143,1.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.545530426531604e-07
real_b05_p01_m000,real_cet_reconstructed,acceptable,True,True,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,7,2,1.1428571428571428,8.0,8,3,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.7142857142857143,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.548536385569898e-07
real_b05_p03_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.563525998278279e-07
real_b08_p05_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.5864551526602434e-07
real_b08_p01_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.42857142857142855,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.600168217911508e-07
real_b03_p04_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.6012678385696363e-07
real_b03_p03_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.619702552981922e-07
real_b02_p02_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.6255132811855865e-07
real_b07_p05_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.42857142857142855,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.628051099841601e-07
real_b04_p05_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.6316202311805825e-07
real_b03_p04_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,0.0,1.0,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.6370946736286055e-07
real_b04_p04_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.0,0.7142857142857143,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.63839506263322e-07
real_b07_p04_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.7142857142857143,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.6442910854837303e-07
real_b02_p06_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,12.584962500721156,384,3,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.665675596561907e-07
real_b03_p06_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.676829086744757e-07
real_b01_p03_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.2857142857142857,0.42857142857142855,0.8571428571428571,1.0,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.6788209152372847e-07
real_b02_p02_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.6897026247011494e-07
real_b01_p06_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.6994636735893266e-07
real_b04_p06_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,1.0,0.42857142857142855,0.7142857142857143,0.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.7104756181173473e-07
real_b04_p01_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,1.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.717424677483815e-07
real_b04_p02_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,1.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.7339615091679194e-07
real_b05_p06_m101,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,13.584962500721156,384,3,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.7404752851680956e-07
real_b08_p02_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,12.584962500721156,384,3,0.2857142857142857,0.14285714285714285,1.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.741688355804339e-07
real_b06_p06_m101,real_cet_reconstructed,acceptable,True,False,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,2,1.6,13.584962500721156,384,3,0.7142857142857143,0.14285714285714285,1.0,0.8571428571428571,0.5714285714285714,0.0,0.42857142857142855,0.2857142857142857,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.745060209410546e-07
real_b03_p06_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.746207006680542e-07
real_b03_p04_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.7142857142857143,1.0,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.767140504273865e-07
real_b01_p04_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,1.0,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.7686163262026624e-07
real_b04_p02_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.78281142852897e-07
real_b02_p03_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.8571428571428571,1.0,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.7936875809604024e-07
real_b01_p04_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.14285714285714285,1.0,0.7142857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.813676958613929e-07
real_b03_p05_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.0,0.5714285714285714,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.826191914177261e-07
real_b08_p02_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,6,4.0,12.584962500721156,384,3,0.42857142857142855,0.0,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.830163383691461e-07
real_b05_p05_m110,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,13.584962500721156,384,3,0.8571428571428571,0.2857142857142857,1.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.8380975149978834e-07
real_b08_p06_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.7142857142857143,0.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.863795834316313e-07
real_b08_p05_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.5714285714285714,0.14285714285714285,1.0,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.9041162274694846e-07
real_b04_p01_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,1.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.9461307680546195e-07
real_b04_p06_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.42857142857142855,0.7142857142857143,0.14285714285714285,1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.9557091559761904e-07
real_b02_p05_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.9731776421954285e-07
real_b01_p01_m011,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,4,2,2.0,12.584962500721156,384,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.9849603037459866e-07
real_b04_p05_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.7142857142857143,0.0,0.5714285714285714,0.14285714285714285,1.0,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.989419196606129e-07
real_b02_p06_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,12.584962500721156,384,3,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,3.0255549665142524e-07
